student_ID,knowledge_id,knowledge_name,mastery,mastery_percentage,question_count,submit_count,correct_count,level
fdd50b3ad56dcf116c82,r8S3g,知识点r8S3g,0.7936,79.36,5,22,6,good
fdd50b3ad56dcf116c82,s8Y2f,知识点s8Y2f,0.7294,72.94,1,2,1,good
fdd50b3ad56dcf116c82,t5V9e,知识点t5V9e,0.9051,90.51,5,10,6,good
fdd50b3ad56dcf116c82,y9W5d,知识点y9W5d,0.9439,94.39,11,20,17,good
e22c18eef214a779b4c2,b3C9s,知识点b3C9s,0.7198,71.98,3,27,20,good
e22c18eef214a779b4c2,g7R2j,知识点g7R2j,0.8179,81.79,5,33,27,good
e22c18eef214a779b4c2,k4W1c,知识点k4W1c,0.9977,99.77,1,1,1,good
e22c18eef214a779b4c2,m3D1v,知识点m3D1v,0.8767,87.67,12,36,26,good
e22c18eef214a779b4c2,r8S3g,知识点r8S3g,0.8282,82.82,5,23,9,good
e22c18eef214a779b4c2,s8Y2f,知识点s8Y2f,0.6,60.0,1,3,1,medium
e22c18eef214a779b4c2,t5V9e,知识点t5V9e,0.8258,82.58,5,22,14,good
e22c18eef214a779b4c2,y9W5d,知识点y9W5d,0.7973,79.73,11,37,21,good
8711049a2e0ef13bb10c,b3C9s,知识点b3C9s,0.862,86.2,3,5,4,good
8711049a2e0ef13bb10c,g7R2j,知识点g7R2j,0.8711,87.11,5,6,6,good
8711049a2e0ef13bb10c,k4W1c,知识点k4W1c,0.9972,99.72,1,1,1,good
8711049a2e0ef13bb10c,m3D1v,知识点m3D1v,0.9383,93.83,12,15,13,good
8711049a2e0ef13bb10c,r8S3g,知识点r8S3g,0.9008,90.08,5,7,6,good
8711049a2e0ef13bb10c,s8Y2f,知识点s8Y2f,0.7948,79.48,1,3,2,good
8711049a2e0ef13bb10c,t5V9e,知识点t5V9e,0.9782,97.82,5,7,7,good
8711049a2e0ef13bb10c,y9W5d,知识点y9W5d,0.943,94.3,11,17,14,good
9ef8a5baccebc3841cb2,b3C9s,知识点b3C9s,0.8389,83.89,3,12,5,good
9ef8a5baccebc3841cb2,g7R2j,知识点g7R2j,0.908,90.8,5,12,11,good
9ef8a5baccebc3841cb2,k4W1c,知识点k4W1c,0.9467,94.67,1,2,2,good
9ef8a5baccebc3841cb2,m3D1v,知识点m3D1v,0.9509,95.09,12,19,15,good
9ef8a5baccebc3841cb2,r8S3g,知识点r8S3g,0.1998,19.98,1,1,1,poor
9ef8a5baccebc3841cb2,s8Y2f,知识点s8Y2f,0.8627,86.27,1,3,2,good
9ef8a5baccebc3841cb2,t5V9e,知识点t5V9e,0.9611,96.11,5,6,6,good
9ef8a5baccebc3841cb2,y9W5d,知识点y9W5d,0.9501,95.01,11,25,24,good
adcc5c13042d66cbfc8b,b3C9s,知识点b3C9s,0.956,95.6,3,6,5,good
adcc5c13042d66cbfc8b,g7R2j,知识点g7R2j,0.8614,86.14,5,10,6,good
adcc5c13042d66cbfc8b,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
adcc5c13042d66cbfc8b,m3D1v,知识点m3D1v,0.7353,73.53,12,63,33,good
adcc5c13042d66cbfc8b,r8S3g,知识点r8S3g,0.7415,74.15,5,20,6,good
adcc5c13042d66cbfc8b,s8Y2f,知识点s8Y2f,0.6834,68.34,1,10,1,good
adcc5c13042d66cbfc8b,t5V9e,知识点t5V9e,0.8041,80.41,5,25,13,good
adcc5c13042d66cbfc8b,y9W5d,知识点y9W5d,0.8163,81.63,11,52,28,good
54f91ccb08cbece520da,b3C9s,知识点b3C9s,0.8819,88.19,3,12,12,good
54f91ccb08cbece520da,g7R2j,知识点g7R2j,0.8195,81.95,5,28,25,good
54f91ccb08cbece520da,k4W1c,知识点k4W1c,0.9906,99.06,1,1,1,good
54f91ccb08cbece520da,m3D1v,知识点m3D1v,0.8348,83.48,12,23,16,good
54f91ccb08cbece520da,r8S3g,知识点r8S3g,0.7446,74.46,5,10,7,good
54f91ccb08cbece520da,s8Y2f,知识点s8Y2f,0.7208,72.08,1,2,1,good
54f91ccb08cbece520da,t5V9e,知识点t5V9e,0.817,81.7,5,12,9,good
54f91ccb08cbece520da,y9W5d,知识点y9W5d,0.8853,88.53,11,22,18,good
cb65e2038b786e801292,b3C9s,知识点b3C9s,0.9067,90.67,3,6,6,good
cb65e2038b786e801292,g7R2j,知识点g7R2j,0.9733,97.33,5,8,8,good
cb65e2038b786e801292,k4W1c,知识点k4W1c,0.9955,99.55,1,1,1,good
cb65e2038b786e801292,m3D1v,知识点m3D1v,0.9866,98.66,12,14,14,good
cb65e2038b786e801292,r8S3g,知识点r8S3g,0.9987,99.87,5,6,6,good
cb65e2038b786e801292,s8Y2f,知识点s8Y2f,0.8133,81.33,1,2,1,good
cb65e2038b786e801292,t5V9e,知识点t5V9e,0.9988,99.88,5,5,5,good
cb65e2038b786e801292,y9W5d,知识点y9W5d,0.9478,94.78,11,19,18,good
1f67cb2e7affbb00b6c8,b3C9s,知识点b3C9s,0.8908,89.08,3,21,16,good
1f67cb2e7affbb00b6c8,g7R2j,知识点g7R2j,0.7924,79.24,5,37,20,good
1f67cb2e7affbb00b6c8,k4W1c,知识点k4W1c,0.6382,63.82,1,11,7,good
1f67cb2e7affbb00b6c8,m3D1v,知识点m3D1v,0.7414,74.14,12,70,20,good
1f67cb2e7affbb00b6c8,r8S3g,知识点r8S3g,0.7129,71.29,5,49,7,good
1f67cb2e7affbb00b6c8,s8Y2f,知识点s8Y2f,0.6521,65.21,1,2,1,good
1f67cb2e7affbb00b6c8,t5V9e,知识点t5V9e,0.6913,69.13,5,26,9,good
1f67cb2e7affbb00b6c8,y9W5d,知识点y9W5d,0.7163,71.63,11,100,58,good
45b6cc87a7e957f83027,b3C9s,知识点b3C9s,0.8321,83.21,3,16,15,good
45b6cc87a7e957f83027,g7R2j,知识点g7R2j,0.8165,81.65,5,43,36,good
45b6cc87a7e957f83027,k4W1c,知识点k4W1c,0.9989,99.89,1,1,1,good
45b6cc87a7e957f83027,m3D1v,知识点m3D1v,0.9441,94.41,12,36,30,good
45b6cc87a7e957f83027,r8S3g,知识点r8S3g,0.8983,89.83,5,11,8,good
45b6cc87a7e957f83027,s8Y2f,知识点s8Y2f,0.9987,99.87,1,1,1,good
45b6cc87a7e957f83027,t5V9e,知识点t5V9e,0.9246,92.46,5,8,7,good
45b6cc87a7e957f83027,y9W5d,知识点y9W5d,0.9229,92.29,11,32,30,good
ff2d815d9ef74b153b54,b3C9s,知识点b3C9s,0.998,99.8,3,3,3,good
ff2d815d9ef74b153b54,g7R2j,知识点g7R2j,0.9615,96.15,5,6,5,good
ff2d815d9ef74b153b54,k4W1c,知识点k4W1c,0.9966,99.66,1,1,1,good
ff2d815d9ef74b153b54,m3D1v,知识点m3D1v,0.8921,89.21,12,23,13,good
ff2d815d9ef74b153b54,r8S3g,知识点r8S3g,0.8196,81.96,5,19,9,good
ff2d815d9ef74b153b54,s8Y2f,知识点s8Y2f,0.9972,99.72,1,1,1,good
ff2d815d9ef74b153b54,t5V9e,知识点t5V9e,0.8895,88.95,5,21,15,good
ff2d815d9ef74b153b54,y9W5d,知识点y9W5d,0.8582,85.82,11,29,11,good
73ae359d8e93d41ae4ff,b3C9s,知识点b3C9s,0.9266,92.66,3,7,7,good
73ae359d8e93d41ae4ff,g7R2j,知识点g7R2j,0.9359,93.59,5,19,18,good
73ae359d8e93d41ae4ff,k4W1c,知识点k4W1c,0.9972,99.72,1,1,1,good
73ae359d8e93d41ae4ff,m3D1v,知识点m3D1v,0.9391,93.91,12,15,12,good
73ae359d8e93d41ae4ff,r8S3g,知识点r8S3g,0.8209,82.09,5,32,8,good
73ae359d8e93d41ae4ff,s8Y2f,知识点s8Y2f,0.813,81.3,1,2,1,good
73ae359d8e93d41ae4ff,t5V9e,知识点t5V9e,0.9441,94.41,5,10,9,good
73ae359d8e93d41ae4ff,y9W5d,知识点y9W5d,0.9154,91.54,11,21,18,good
264320c6b92b92795ba0,b3C9s,知识点b3C9s,0.8866,88.66,3,4,3,good
264320c6b92b92795ba0,g7R2j,知识点g7R2j,0.7538,75.38,5,15,11,good
264320c6b92b92795ba0,k4W1c,知识点k4W1c,0.7824,78.24,1,5,4,good
264320c6b92b92795ba0,m3D1v,知识点m3D1v,0.8551,85.51,12,19,13,good
264320c6b92b92795ba0,r8S3g,知识点r8S3g,0.6958,69.58,5,71,7,good
264320c6b92b92795ba0,s8Y2f,知识点s8Y2f,0.8129,81.29,1,1,1,good
264320c6b92b92795ba0,t5V9e,知识点t5V9e,0.8136,81.36,5,18,9,good
264320c6b92b92795ba0,y9W5d,知识点y9W5d,0.8457,84.57,11,40,37,good
504278569f7c6dff25e3,b3C9s,知识点b3C9s,0.9363,93.63,3,8,6,good
504278569f7c6dff25e3,g7R2j,知识点g7R2j,0.8596,85.96,5,13,12,good
504278569f7c6dff25e3,k4W1c,知识点k4W1c,0.9866,98.66,1,1,1,good
504278569f7c6dff25e3,m3D1v,知识点m3D1v,0.9501,95.01,12,25,21,good
504278569f7c6dff25e3,r8S3g,知识点r8S3g,0.799,79.9,4,5,5,good
504278569f7c6dff25e3,s8Y2f,知识点s8Y2f,0.9952,99.52,1,1,1,good
504278569f7c6dff25e3,t5V9e,知识点t5V9e,0.9985,99.85,5,5,5,good
504278569f7c6dff25e3,y9W5d,知识点y9W5d,0.9591,95.91,11,25,24,good
40eb36011ced9a882ea9,b3C9s,知识点b3C9s,0.9428,94.28,3,33,33,good
40eb36011ced9a882ea9,g7R2j,知识点g7R2j,0.8226,82.26,5,83,80,good
40eb36011ced9a882ea9,k4W1c,知识点k4W1c,0.7353,73.53,1,1,1,good
40eb36011ced9a882ea9,m3D1v,知识点m3D1v,0.8783,87.83,12,38,31,good
40eb36011ced9a882ea9,r8S3g,知识点r8S3g,0.8741,87.41,5,9,8,good
40eb36011ced9a882ea9,s8Y2f,知识点s8Y2f,0.698,69.8,1,4,4,good
40eb36011ced9a882ea9,t5V9e,知识点t5V9e,0.8706,87.06,5,14,9,good
40eb36011ced9a882ea9,y9W5d,知识点y9W5d,0.8591,85.91,11,44,39,good
ed4b51eb098deb0ba58e,b3C9s,知识点b3C9s,0.7633,76.33,3,21,19,good
ed4b51eb098deb0ba58e,g7R2j,知识点g7R2j,0.8546,85.46,5,24,19,good
ed4b51eb098deb0ba58e,k4W1c,知识点k4W1c,0.9987,99.87,1,1,1,good
ed4b51eb098deb0ba58e,m3D1v,知识点m3D1v,0.9257,92.57,12,24,21,good
ed4b51eb098deb0ba58e,r8S3g,知识点r8S3g,0.8163,81.63,5,14,6,good
ed4b51eb098deb0ba58e,s8Y2f,知识点s8Y2f,0.8134,81.34,1,2,1,good
ed4b51eb098deb0ba58e,t5V9e,知识点t5V9e,0.9437,94.37,5,13,13,good
ed4b51eb098deb0ba58e,y9W5d,知识点y9W5d,0.9515,95.15,11,43,42,good
b4a2138f577d9306f593,b3C9s,知识点b3C9s,0.7437,74.37,3,19,14,good
b4a2138f577d9306f593,g7R2j,知识点g7R2j,0.8109,81.09,5,37,34,good
b4a2138f577d9306f593,k4W1c,知识点k4W1c,0.7361,73.61,1,11,11,good
b4a2138f577d9306f593,m3D1v,知识点m3D1v,0.8294,82.94,12,104,77,good
b4a2138f577d9306f593,r8S3g,知识点r8S3g,0.7518,75.18,5,24,6,good
b4a2138f577d9306f593,s8Y2f,知识点s8Y2f,0.7369,73.69,1,15,12,good
b4a2138f577d9306f593,t5V9e,知识点t5V9e,0.8543,85.43,5,15,12,good
b4a2138f577d9306f593,y9W5d,知识点y9W5d,0.7775,77.75,11,121,92,good
76366e9c264169b2bae1,b3C9s,知识点b3C9s,0.9979,99.79,3,3,3,good
76366e9c264169b2bae1,g7R2j,知识点g7R2j,0.9013,90.13,5,8,6,good
76366e9c264169b2bae1,k4W1c,知识点k4W1c,0.9977,99.77,1,3,3,good
76366e9c264169b2bae1,m3D1v,知识点m3D1v,0.7566,75.66,12,77,32,good
76366e9c264169b2bae1,r8S3g,知识点r8S3g,0.972,97.2,5,7,7,good
76366e9c264169b2bae1,s8Y2f,知识点s8Y2f,0.7807,78.07,1,2,2,good
76366e9c264169b2bae1,t5V9e,知识点t5V9e,0.8608,86.08,5,18,15,good
76366e9c264169b2bae1,y9W5d,知识点y9W5d,0.8816,88.16,11,41,38,good
d059dfed16a6d1ca6ddf,b3C9s,知识点b3C9s,0.8132,81.32,3,9,7,good
d059dfed16a6d1ca6ddf,g7R2j,知识点g7R2j,0.846,84.6,5,37,34,good
d059dfed16a6d1ca6ddf,k4W1c,知识点k4W1c,0.8974,89.74,1,4,4,good
d059dfed16a6d1ca6ddf,m3D1v,知识点m3D1v,0.8287,82.87,12,57,32,good
d059dfed16a6d1ca6ddf,r8S3g,知识点r8S3g,0.8029,80.29,5,15,7,good
d059dfed16a6d1ca6ddf,s8Y2f,知识点s8Y2f,0.9982,99.82,1,1,1,good
d059dfed16a6d1ca6ddf,t5V9e,知识点t5V9e,0.9486,94.86,5,14,14,good
d059dfed16a6d1ca6ddf,y9W5d,知识点y9W5d,0.8979,89.79,11,46,32,good
0b828e1ae026c57b34dd,b3C9s,知识点b3C9s,0.8685,86.85,3,5,4,good
0b828e1ae026c57b34dd,g7R2j,知识点g7R2j,0.8839,88.39,5,15,15,good
0b828e1ae026c57b34dd,k4W1c,知识点k4W1c,0.9469,94.69,1,2,2,good
0b828e1ae026c57b34dd,m3D1v,知识点m3D1v,0.913,91.3,12,22,20,good
0b828e1ae026c57b34dd,r8S3g,知识点r8S3g,0.943,94.3,5,10,6,good
0b828e1ae026c57b34dd,s8Y2f,知识点s8Y2f,0.7024,70.24,1,2,1,good
0b828e1ae026c57b34dd,t5V9e,知识点t5V9e,0.9209,92.09,5,6,5,good
0b828e1ae026c57b34dd,y9W5d,知识点y9W5d,0.9309,93.09,11,19,18,good
b1976734aee3bf129820,b3C9s,知识点b3C9s,0.7443,74.43,3,38,20,good
b1976734aee3bf129820,g7R2j,知识点g7R2j,0.8681,86.81,5,38,37,good
b1976734aee3bf129820,k4W1c,知识点k4W1c,0.9986,99.86,1,1,1,good
b1976734aee3bf129820,m3D1v,知识点m3D1v,0.8738,87.38,12,40,32,good
b1976734aee3bf129820,r8S3g,知识点r8S3g,0.8554,85.54,5,8,6,good
b1976734aee3bf129820,s8Y2f,知识点s8Y2f,0.9702,97.02,1,4,4,good
b1976734aee3bf129820,t5V9e,知识点t5V9e,0.8534,85.34,5,17,12,good
b1976734aee3bf129820,y9W5d,知识点y9W5d,0.88,88.0,11,38,17,good
50673b01fd2b0c765572,b3C9s,知识点b3C9s,0.7287,72.87,3,8,3,good
50673b01fd2b0c765572,g7R2j,知识点g7R2j,0.934,93.4,5,8,7,good
50673b01fd2b0c765572,k4W1c,知识点k4W1c,0.6647,66.47,1,3,2,good
50673b01fd2b0c765572,m3D1v,知识点m3D1v,0.7568,75.68,12,44,15,good
50673b01fd2b0c765572,r8S3g,知识点r8S3g,0.7605,76.05,5,44,10,good
50673b01fd2b0c765572,s8Y2f,知识点s8Y2f,0.8134,81.34,1,2,1,good
50673b01fd2b0c765572,t5V9e,知识点t5V9e,0.798,79.8,5,19,13,good
50673b01fd2b0c765572,y9W5d,知识点y9W5d,0.8261,82.61,11,33,17,good
b3ac0cebf20ee45135ca,b3C9s,知识点b3C9s,0.7074,70.74,3,28,11,good
b3ac0cebf20ee45135ca,g7R2j,知识点g7R2j,0.7898,78.98,5,30,23,good
b3ac0cebf20ee45135ca,k4W1c,知识点k4W1c,0.6863,68.63,1,4,1,good
b3ac0cebf20ee45135ca,m3D1v,知识点m3D1v,0.8037,80.37,12,40,25,good
b3ac0cebf20ee45135ca,r8S3g,知识点r8S3g,0.8512,85.12,5,13,8,good
b3ac0cebf20ee45135ca,s8Y2f,知识点s8Y2f,0.6413,64.13,1,5,1,good
b3ac0cebf20ee45135ca,t5V9e,知识点t5V9e,0.7982,79.82,5,21,18,good
b3ac0cebf20ee45135ca,y9W5d,知识点y9W5d,0.8144,81.44,11,42,29,good
74137c4db75be61c10fa,b3C9s,知识点b3C9s,0.7071,70.71,3,15,13,good
74137c4db75be61c10fa,g7R2j,知识点g7R2j,0.6805,68.05,5,28,22,good
74137c4db75be61c10fa,k4W1c,知识点k4W1c,0.6321,63.21,1,8,7,good
74137c4db75be61c10fa,m3D1v,知识点m3D1v,0.7479,74.79,12,64,38,good
74137c4db75be61c10fa,r8S3g,知识点r8S3g,0.7985,79.85,5,19,6,good
74137c4db75be61c10fa,s8Y2f,知识点s8Y2f,0.7954,79.54,1,2,2,good
74137c4db75be61c10fa,t5V9e,知识点t5V9e,0.7527,75.27,5,20,14,good
74137c4db75be61c10fa,y9W5d,知识点y9W5d,0.7322,73.22,11,64,37,good
781f69b185122bfaddca,b3C9s,知识点b3C9s,0.8947,89.47,3,8,7,good
781f69b185122bfaddca,g7R2j,知识点g7R2j,0.8013,80.13,5,40,34,good
781f69b185122bfaddca,k4W1c,知识点k4W1c,0.7364,73.64,1,4,1,good
781f69b185122bfaddca,m3D1v,知识点m3D1v,0.9334,93.34,12,22,18,good
781f69b185122bfaddca,s8Y2f,知识点s8Y2f,0.814,81.4,1,2,1,good
781f69b185122bfaddca,t5V9e,知识点t5V9e,0.9436,94.36,5,10,9,good
781f69b185122bfaddca,y9W5d,知识点y9W5d,0.9077,90.77,11,23,19,good
744e7141564ed216b812,b3C9s,知识点b3C9s,0.8485,84.85,3,3,3,good
744e7141564ed216b812,g7R2j,知识点g7R2j,0.9383,93.83,5,10,10,good
744e7141564ed216b812,k4W1c,知识点k4W1c,0.9978,99.78,1,1,1,good
744e7141564ed216b812,m3D1v,知识点m3D1v,0.9953,99.53,12,13,13,good
744e7141564ed216b812,r8S3g,知识点r8S3g,0.9291,92.91,5,18,6,good
744e7141564ed216b812,s8Y2f,知识点s8Y2f,0.9977,99.77,1,1,1,good
744e7141564ed216b812,t5V9e,知识点t5V9e,0.9983,99.83,5,5,5,good
744e7141564ed216b812,y9W5d,知识点y9W5d,0.9688,96.88,11,17,17,good
3c1b9222136b752563f6,b3C9s,知识点b3C9s,0.9984,99.84,3,3,3,good
3c1b9222136b752563f6,g7R2j,知识点g7R2j,0.924,92.4,5,7,5,good
3c1b9222136b752563f6,k4W1c,知识点k4W1c,0.9971,99.71,1,1,1,good
3c1b9222136b752563f6,m3D1v,知识点m3D1v,0.912,91.2,12,22,18,good
3c1b9222136b752563f6,r8S3g,知识点r8S3g,0.998,99.8,5,6,6,good
3c1b9222136b752563f6,s8Y2f,知识点s8Y2f,0.9977,99.77,1,1,1,good
3c1b9222136b752563f6,t5V9e,知识点t5V9e,0.8205,82.05,5,14,8,good
3c1b9222136b752563f6,y9W5d,知识点y9W5d,0.981,98.1,11,13,12,good
48a96425072cefa0dc69,b3C9s,知识点b3C9s,0.9981,99.81,3,3,3,good
48a96425072cefa0dc69,g7R2j,知识点g7R2j,0.8404,84.04,5,22,21,good
48a96425072cefa0dc69,k4W1c,知识点k4W1c,0.5422,54.22,1,4,1,medium
48a96425072cefa0dc69,m3D1v,知识点m3D1v,0.8052,80.52,12,32,26,good
48a96425072cefa0dc69,r8S3g,知识点r8S3g,0.8442,84.42,5,11,7,good
48a96425072cefa0dc69,s8Y2f,知识点s8Y2f,0.9981,99.81,1,1,1,good
48a96425072cefa0dc69,t5V9e,知识点t5V9e,0.8697,86.97,5,19,17,good
48a96425072cefa0dc69,y9W5d,知识点y9W5d,0.8492,84.92,11,30,21,good
8ee4fdce37fceab5620a,b3C9s,知识点b3C9s,0.9967,99.67,3,3,3,good
8ee4fdce37fceab5620a,g7R2j,知识点g7R2j,0.9613,96.13,5,5,5,good
8ee4fdce37fceab5620a,k4W1c,知识点k4W1c,0.9977,99.77,1,1,1,good
8ee4fdce37fceab5620a,m3D1v,知识点m3D1v,0.9979,99.79,12,12,12,good
8ee4fdce37fceab5620a,r8S3g,知识点r8S3g,0.8555,85.55,5,22,12,good
8ee4fdce37fceab5620a,s8Y2f,知识点s8Y2f,0.6664,66.64,1,3,1,good
8ee4fdce37fceab5620a,t5V9e,知识点t5V9e,0.9389,93.89,5,6,5,good
8ee4fdce37fceab5620a,y9W5d,知识点y9W5d,0.946,94.6,11,14,12,good
d6d4488fa27e11465974,b3C9s,知识点b3C9s,0.9273,92.73,3,3,3,good
d6d4488fa27e11465974,g7R2j,知识点g7R2j,0.9092,90.92,5,12,10,good
d6d4488fa27e11465974,k4W1c,知识点k4W1c,0.9972,99.72,1,1,1,good
d6d4488fa27e11465974,m3D1v,知识点m3D1v,0.9332,93.32,12,20,15,good
d6d4488fa27e11465974,r8S3g,知识点r8S3g,0.9973,99.73,5,6,6,good
d6d4488fa27e11465974,s8Y2f,知识点s8Y2f,0.9981,99.81,1,1,1,good
d6d4488fa27e11465974,t5V9e,知识点t5V9e,0.9979,99.79,5,5,5,good
d6d4488fa27e11465974,y9W5d,知识点y9W5d,0.9705,97.05,11,16,16,good
6efd353d32bd3d908b23,b3C9s,知识点b3C9s,0.8943,89.43,3,9,9,good
6efd353d32bd3d908b23,g7R2j,知识点g7R2j,0.8781,87.81,5,33,33,good
6efd353d32bd3d908b23,k4W1c,知识点k4W1c,0.9982,99.82,1,1,1,good
6efd353d32bd3d908b23,m3D1v,知识点m3D1v,0.8363,83.63,12,45,31,good
6efd353d32bd3d908b23,r8S3g,知识点r8S3g,0.9088,90.88,5,12,6,good
6efd353d32bd3d908b23,s8Y2f,知识点s8Y2f,0.6652,66.52,1,8,2,good
6efd353d32bd3d908b23,t5V9e,知识点t5V9e,0.9979,99.79,5,5,5,good
6efd353d32bd3d908b23,y9W5d,知识点y9W5d,0.8573,85.73,11,31,18,good
4ca5c8ea55be09213d14,b3C9s,知识点b3C9s,0.9978,99.78,3,3,3,good
4ca5c8ea55be09213d14,g7R2j,知识点g7R2j,0.8507,85.07,5,8,5,good
4ca5c8ea55be09213d14,k4W1c,知识点k4W1c,0.8138,81.38,1,2,1,good
4ca5c8ea55be09213d14,m3D1v,知识点m3D1v,0.8028,80.28,12,32,16,good
4ca5c8ea55be09213d14,r8S3g,知识点r8S3g,0.821,82.1,5,14,7,good
4ca5c8ea55be09213d14,s8Y2f,知识点s8Y2f,0.8133,81.33,1,2,1,good
4ca5c8ea55be09213d14,t5V9e,知识点t5V9e,0.7804,78.04,5,22,15,good
4ca5c8ea55be09213d14,y9W5d,知识点y9W5d,0.8494,84.94,11,29,16,good
ec86426a6e0331d06091,b3C9s,知识点b3C9s,0.9986,99.86,3,3,3,good
ec86426a6e0331d06091,g7R2j,知识点g7R2j,0.889,88.9,5,10,5,good
ec86426a6e0331d06091,k4W1c,知识点k4W1c,0.811,81.1,1,2,1,good
ec86426a6e0331d06091,m3D1v,知识点m3D1v,0.8932,89.32,12,19,12,good
ec86426a6e0331d06091,r8S3g,知识点r8S3g,0.8699,86.99,5,15,6,good
ec86426a6e0331d06091,s8Y2f,知识点s8Y2f,0.8128,81.28,1,2,1,good
ec86426a6e0331d06091,t5V9e,知识点t5V9e,0.8293,82.93,5,25,8,good
ec86426a6e0331d06091,y9W5d,知识点y9W5d,0.9016,90.16,11,19,11,good
09400a9b50b6c96c5510,b3C9s,知识点b3C9s,0.7845,78.45,3,7,6,good
09400a9b50b6c96c5510,g7R2j,知识点g7R2j,0.7757,77.57,5,50,41,good
09400a9b50b6c96c5510,k4W1c,知识点k4W1c,0.8961,89.61,1,2,2,good
09400a9b50b6c96c5510,m3D1v,知识点m3D1v,0.9215,92.15,12,34,23,good
09400a9b50b6c96c5510,r8S3g,知识点r8S3g,0.7507,75.07,5,27,8,good
09400a9b50b6c96c5510,s8Y2f,知识点s8Y2f,0.998,99.8,1,1,1,good
09400a9b50b6c96c5510,t5V9e,知识点t5V9e,0.8088,80.88,5,11,10,good
09400a9b50b6c96c5510,y9W5d,知识点y9W5d,0.953,95.3,11,24,23,good
f5jwwahac3fyc6rq5tex,b3C9s,知识点b3C9s,0.7114,71.14,2,7,4,good
f5jwwahac3fyc6rq5tex,g7R2j,知识点g7R2j,0.6923,69.23,5,18,11,good
f5jwwahac3fyc6rq5tex,k4W1c,知识点k4W1c,0.862,86.2,1,6,6,good
f5jwwahac3fyc6rq5tex,m3D1v,知识点m3D1v,0.6991,69.91,11,33,18,good
f5jwwahac3fyc6rq5tex,r8S3g,知识点r8S3g,0.5393,53.93,4,10,1,medium
f5jwwahac3fyc6rq5tex,s8Y2f,知识点s8Y2f,0.8105,81.05,1,4,3,good
f5jwwahac3fyc6rq5tex,t5V9e,知识点t5V9e,0.6425,64.25,4,18,15,good
f5jwwahac3fyc6rq5tex,y9W5d,知识点y9W5d,0.7189,71.89,10,33,22,good
mwmft9w9vjod1g7jidmb,b3C9s,知识点b3C9s,0.7701,77.01,3,9,8,good
mwmft9w9vjod1g7jidmb,g7R2j,知识点g7R2j,0.7299,72.99,4,16,12,good
mwmft9w9vjod1g7jidmb,k4W1c,知识点k4W1c,0.9691,96.91,1,4,4,good
mwmft9w9vjod1g7jidmb,m3D1v,知识点m3D1v,0.7147,71.47,9,29,21,good
mwmft9w9vjod1g7jidmb,r8S3g,知识点r8S3g,0.8313,83.13,5,16,13,good
mwmft9w9vjod1g7jidmb,s8Y2f,知识点s8Y2f,0.6307,63.07,1,1,0,good
mwmft9w9vjod1g7jidmb,t5V9e,知识点t5V9e,0.7253,72.53,5,19,12,good
mwmft9w9vjod1g7jidmb,y9W5d,知识点y9W5d,0.7592,75.92,10,25,19,good
zprxec1qxs8nqsmc5830,b3C9s,知识点b3C9s,0.8335,83.35,3,11,10,good
zprxec1qxs8nqsmc5830,g7R2j,知识点g7R2j,0.7079,70.79,5,19,11,good
zprxec1qxs8nqsmc5830,k4W1c,知识点k4W1c,0.8617,86.17,1,4,4,good
zprxec1qxs8nqsmc5830,m3D1v,知识点m3D1v,0.7728,77.28,11,34,21,good
zprxec1qxs8nqsmc5830,r8S3g,知识点r8S3g,0.5312,53.12,4,20,4,medium
zprxec1qxs8nqsmc5830,s8Y2f,知识点s8Y2f,0.68,68.0,1,3,2,good
zprxec1qxs8nqsmc5830,t5V9e,知识点t5V9e,0.7229,72.29,5,14,6,good
zprxec1qxs8nqsmc5830,y9W5d,知识点y9W5d,0.7302,73.02,10,41,32,good
cygc6ulxpz04ex7under,b3C9s,知识点b3C9s,0.744,74.4,3,9,5,good
cygc6ulxpz04ex7under,g7R2j,知识点g7R2j,0.7616,76.16,5,14,13,good
cygc6ulxpz04ex7under,m3D1v,知识点m3D1v,0.7343,73.43,11,35,25,good
cygc6ulxpz04ex7under,r8S3g,知识点r8S3g,0.6898,68.98,5,15,4,good
cygc6ulxpz04ex7under,s8Y2f,知识点s8Y2f,0.8378,83.78,1,3,3,good
cygc6ulxpz04ex7under,t5V9e,知识点t5V9e,0.8177,81.77,4,14,13,good
cygc6ulxpz04ex7under,y9W5d,知识点y9W5d,0.6565,65.65,9,27,21,good
m4qqnaq8p8fn7b7bl5ic,b3C9s,知识点b3C9s,0.7666,76.66,3,12,9,good
m4qqnaq8p8fn7b7bl5ic,g7R2j,知识点g7R2j,0.7274,72.74,5,18,15,good
m4qqnaq8p8fn7b7bl5ic,k4W1c,知识点k4W1c,0.9482,94.82,1,2,2,good
m4qqnaq8p8fn7b7bl5ic,m3D1v,知识点m3D1v,0.6197,61.97,10,27,13,good
m4qqnaq8p8fn7b7bl5ic,r8S3g,知识点r8S3g,0.7387,73.87,5,19,9,good
m4qqnaq8p8fn7b7bl5ic,s8Y2f,知识点s8Y2f,0.7499,74.99,1,2,2,good
m4qqnaq8p8fn7b7bl5ic,t5V9e,知识点t5V9e,0.7098,70.98,5,16,7,good
m4qqnaq8p8fn7b7bl5ic,y9W5d,知识点y9W5d,0.5501,55.01,7,20,18,medium
