student_ID,hour,count,percentage
m4qqnaq8p8fn7b7bl5ic,11,11,10.38
m4qqnaq8p8fn7b7bl5ic,12,18,16.98
m4qqnaq8p8fn7b7bl5ic,13,8,7.55
m4qqnaq8p8fn7b7bl5ic,14,16,15.09
m4qqnaq8p8fn7b7bl5ic,15,7,6.6
m4qqnaq8p8fn7b7bl5ic,16,1,0.94
m4qqnaq8p8fn7b7bl5ic,17,0,0.0
m4qqnaq8p8fn7b7bl5ic,18,0,0.0
m4qqnaq8p8fn7b7bl5ic,19,0,0.0
m4qqnaq8p8fn7b7bl5ic,20,0,0.0
m4qqnaq8p8fn7b7bl5ic,21,0,0.0
m4qqnaq8p8fn7b7bl5ic,22,0,0.0
m4qqnaq8p8fn7b7bl5ic,23,0,0.0
sx57v4y3hp52f9selxdo,0,0,0.0
sx57v4y3hp52f9selxdo,1,2,1.92
sx57v4y3hp52f9selxdo,2,1,0.96
sx57v4y3hp52f9selxdo,3,0,0.0
sx57v4y3hp52f9selxdo,4,3,2.88
sx57v4y3hp52f9selxdo,5,3,2.88
sx57v4y3hp52f9selxdo,6,7,6.73
sx57v4y3hp52f9selxdo,7,6,5.77
sx57v4y3hp52f9selxdo,8,10,9.62
sx57v4y3hp52f9selxdo,9,10,9.62
sx57v4y3hp52f9selxdo,10,11,10.58
sx57v4y3hp52f9selxdo,11,12,11.54
sx57v4y3hp52f9selxdo,12,7,6.73
sx57v4y3hp52f9selxdo,13,12,11.54
sx57v4y3hp52f9selxdo,14,9,8.65
sx57v4y3hp52f9selxdo,15,7,6.73
sx57v4y3hp52f9selxdo,16,2,1.92
sx57v4y3hp52f9selxdo,17,0,0.0
sx57v4y3hp52f9selxdo,18,0,0.0
sx57v4y3hp52f9selxdo,19,0,0.0
sx57v4y3hp52f9selxdo,20,0,0.0
sx57v4y3hp52f9selxdo,21,0,0.0
sx57v4y3hp52f9selxdo,22,0,0.0
sx57v4y3hp52f9selxdo,23,2,1.92
ksm67082xy9g2wnalt38,0,1,0.88
ksm67082xy9g2wnalt38,1,1,0.88
ksm67082xy9g2wnalt38,2,5,4.42
ksm67082xy9g2wnalt38,3,4,3.54
ksm67082xy9g2wnalt38,4,7,6.19
ksm67082xy9g2wnalt38,5,5,4.42
ksm67082xy9g2wnalt38,6,2,1.77
ksm67082xy9g2wnalt38,7,4,3.54
ksm67082xy9g2wnalt38,8,13,11.5
ksm67082xy9g2wnalt38,9,6,5.31
ksm67082xy9g2wnalt38,10,9,7.96
ksm67082xy9g2wnalt38,11,11,9.73
ksm67082xy9g2wnalt38,12,9,7.96
ksm67082xy9g2wnalt38,13,10,8.85
ksm67082xy9g2wnalt38,14,10,8.85
ksm67082xy9g2wnalt38,15,13,11.5
ksm67082xy9g2wnalt38,16,2,1.77
ksm67082xy9g2wnalt38,17,0,0.0
ksm67082xy9g2wnalt38,18,1,0.88
ksm67082xy9g2wnalt38,19,0,0.0
ksm67082xy9g2wnalt38,20,0,0.0
ksm67082xy9g2wnalt38,21,0,0.0
ksm67082xy9g2wnalt38,22,0,0.0
ksm67082xy9g2wnalt38,23,0,0.0
58widcj6smafuwyqxw2m,0,1,0.87
58widcj6smafuwyqxw2m,1,4,3.48
58widcj6smafuwyqxw2m,2,1,0.87
58widcj6smafuwyqxw2m,3,3,2.61
58widcj6smafuwyqxw2m,4,3,2.61
58widcj6smafuwyqxw2m,5,0,0.0
58widcj6smafuwyqxw2m,6,6,5.22
58widcj6smafuwyqxw2m,7,4,3.48
58widcj6smafuwyqxw2m,8,12,10.43
58widcj6smafuwyqxw2m,9,5,4.35
58widcj6smafuwyqxw2m,10,5,4.35
58widcj6smafuwyqxw2m,11,7,6.09
58widcj6smafuwyqxw2m,12,11,9.57
58widcj6smafuwyqxw2m,13,18,15.65
58widcj6smafuwyqxw2m,14,18,15.65
58widcj6smafuwyqxw2m,15,13,11.3
58widcj6smafuwyqxw2m,16,1,0.87
58widcj6smafuwyqxw2m,17,2,1.74
58widcj6smafuwyqxw2m,18,1,0.87
58widcj6smafuwyqxw2m,19,0,0.0
58widcj6smafuwyqxw2m,20,0,0.0
58widcj6smafuwyqxw2m,21,0,0.0
58widcj6smafuwyqxw2m,22,0,0.0
58widcj6smafuwyqxw2m,23,0,0.0
n3dkt0eq0ekpby9lv06i,0,1,1.04
n3dkt0eq0ekpby9lv06i,1,4,4.17
n3dkt0eq0ekpby9lv06i,2,3,3.12
n3dkt0eq0ekpby9lv06i,3,2,2.08
n3dkt0eq0ekpby9lv06i,4,4,4.17
n3dkt0eq0ekpby9lv06i,5,1,1.04
n3dkt0eq0ekpby9lv06i,6,5,5.21
n3dkt0eq0ekpby9lv06i,7,4,4.17
n3dkt0eq0ekpby9lv06i,8,5,5.21
n3dkt0eq0ekpby9lv06i,9,6,6.25
n3dkt0eq0ekpby9lv06i,10,8,8.33
n3dkt0eq0ekpby9lv06i,11,12,12.5
n3dkt0eq0ekpby9lv06i,12,9,9.38
n3dkt0eq0ekpby9lv06i,13,7,7.29
n3dkt0eq0ekpby9lv06i,14,15,15.62
n3dkt0eq0ekpby9lv06i,15,10,10.42
n3dkt0eq0ekpby9lv06i,16,0,0.0
n3dkt0eq0ekpby9lv06i,17,0,0.0
n3dkt0eq0ekpby9lv06i,18,0,0.0
n3dkt0eq0ekpby9lv06i,19,0,0.0
n3dkt0eq0ekpby9lv06i,20,0,0.0
n3dkt0eq0ekpby9lv06i,21,0,0.0
n3dkt0eq0ekpby9lv06i,22,0,0.0
n3dkt0eq0ekpby9lv06i,23,0,0.0
v4k20n9xryqdpe6fx42x,0,0,0.0
v4k20n9xryqdpe6fx42x,1,2,1.92
v4k20n9xryqdpe6fx42x,2,3,2.88
v4k20n9xryqdpe6fx42x,3,3,2.88
v4k20n9xryqdpe6fx42x,4,4,3.85
v4k20n9xryqdpe6fx42x,5,3,2.88
v4k20n9xryqdpe6fx42x,6,3,2.88
v4k20n9xryqdpe6fx42x,7,6,5.77
v4k20n9xryqdpe6fx42x,8,6,5.77
v4k20n9xryqdpe6fx42x,9,4,3.85
v4k20n9xryqdpe6fx42x,10,8,7.69
v4k20n9xryqdpe6fx42x,11,12,11.54
v4k20n9xryqdpe6fx42x,12,8,7.69
v4k20n9xryqdpe6fx42x,13,12,11.54
v4k20n9xryqdpe6fx42x,14,20,19.23
v4k20n9xryqdpe6fx42x,15,6,5.77
v4k20n9xryqdpe6fx42x,16,4,3.85
v4k20n9xryqdpe6fx42x,17,0,0.0
v4k20n9xryqdpe6fx42x,18,0,0.0
v4k20n9xryqdpe6fx42x,19,0,0.0
v4k20n9xryqdpe6fx42x,20,0,0.0
v4k20n9xryqdpe6fx42x,21,0,0.0
v4k20n9xryqdpe6fx42x,22,0,0.0
v4k20n9xryqdpe6fx42x,23,0,0.0
35wcdp4s13xmtyq5f7os,0,4,3.77
35wcdp4s13xmtyq5f7os,1,0,0.0
35wcdp4s13xmtyq5f7os,2,5,4.72
35wcdp4s13xmtyq5f7os,3,1,0.94
35wcdp4s13xmtyq5f7os,4,2,1.89
35wcdp4s13xmtyq5f7os,5,5,4.72
35wcdp4s13xmtyq5f7os,6,3,2.83
35wcdp4s13xmtyq5f7os,7,7,6.6
35wcdp4s13xmtyq5f7os,8,6,5.66
35wcdp4s13xmtyq5f7os,9,2,1.89
35wcdp4s13xmtyq5f7os,10,10,9.43
35wcdp4s13xmtyq5f7os,11,10,9.43
35wcdp4s13xmtyq5f7os,12,12,11.32
35wcdp4s13xmtyq5f7os,13,14,13.21
35wcdp4s13xmtyq5f7os,14,15,14.15
35wcdp4s13xmtyq5f7os,15,9,8.49
35wcdp4s13xmtyq5f7os,16,1,0.94
35wcdp4s13xmtyq5f7os,17,0,0.0
35wcdp4s13xmtyq5f7os,18,0,0.0
35wcdp4s13xmtyq5f7os,19,0,0.0
35wcdp4s13xmtyq5f7os,20,0,0.0
35wcdp4s13xmtyq5f7os,21,0,0.0
35wcdp4s13xmtyq5f7os,22,0,0.0
35wcdp4s13xmtyq5f7os,23,0,0.0
2ddkknvpbz2j9wlvybtj,0,4,3.67
2ddkknvpbz2j9wlvybtj,1,4,3.67
2ddkknvpbz2j9wlvybtj,2,3,2.75
2ddkknvpbz2j9wlvybtj,3,4,3.67
2ddkknvpbz2j9wlvybtj,4,4,3.67
2ddkknvpbz2j9wlvybtj,5,4,3.67
2ddkknvpbz2j9wlvybtj,6,4,3.67
2ddkknvpbz2j9wlvybtj,7,6,5.5
2ddkknvpbz2j9wlvybtj,8,11,10.09
2ddkknvpbz2j9wlvybtj,9,4,3.67
2ddkknvpbz2j9wlvybtj,10,8,7.34
2ddkknvpbz2j9wlvybtj,11,5,4.59
2ddkknvpbz2j9wlvybtj,12,12,11.01
2ddkknvpbz2j9wlvybtj,13,11,10.09
2ddkknvpbz2j9wlvybtj,14,10,9.17
2ddkknvpbz2j9wlvybtj,15,10,9.17
2ddkknvpbz2j9wlvybtj,16,3,2.75
2ddkknvpbz2j9wlvybtj,17,1,0.92
2ddkknvpbz2j9wlvybtj,18,0,0.0
2ddkknvpbz2j9wlvybtj,19,1,0.92
2ddkknvpbz2j9wlvybtj,20,0,0.0
2ddkknvpbz2j9wlvybtj,21,0,0.0
2ddkknvpbz2j9wlvybtj,22,0,0.0
2ddkknvpbz2j9wlvybtj,23,0,0.0
10qi28ikwz4c4v22b06i,0,1,0.96
10qi28ikwz4c4v22b06i,1,2,1.92
10qi28ikwz4c4v22b06i,2,5,4.81
10qi28ikwz4c4v22b06i,3,3,2.88
10qi28ikwz4c4v22b06i,4,3,2.88
10qi28ikwz4c4v22b06i,5,2,1.92
10qi28ikwz4c4v22b06i,6,4,3.85
10qi28ikwz4c4v22b06i,7,4,3.85
10qi28ikwz4c4v22b06i,8,2,1.92
10qi28ikwz4c4v22b06i,9,2,1.92
10qi28ikwz4c4v22b06i,10,9,8.65
10qi28ikwz4c4v22b06i,11,11,10.58
10qi28ikwz4c4v22b06i,12,3,2.88
10qi28ikwz4c4v22b06i,13,14,13.46
10qi28ikwz4c4v22b06i,14,20,19.23
10qi28ikwz4c4v22b06i,15,13,12.5
10qi28ikwz4c4v22b06i,16,4,3.85
10qi28ikwz4c4v22b06i,17,1,0.96
10qi28ikwz4c4v22b06i,18,1,0.96
10qi28ikwz4c4v22b06i,19,0,0.0
10qi28ikwz4c4v22b06i,20,0,0.0
10qi28ikwz4c4v22b06i,21,0,0.0
10qi28ikwz4c4v22b06i,22,0,0.0
10qi28ikwz4c4v22b06i,23,0,0.0
9b0guld0vdm0ggmmfb8k,0,1,1.0
9b0guld0vdm0ggmmfb8k,1,2,2.0
9b0guld0vdm0ggmmfb8k,2,4,4.0
9b0guld0vdm0ggmmfb8k,3,2,2.0
9b0guld0vdm0ggmmfb8k,4,1,1.0
9b0guld0vdm0ggmmfb8k,5,2,2.0
9b0guld0vdm0ggmmfb8k,6,2,2.0
9b0guld0vdm0ggmmfb8k,7,6,6.0
9b0guld0vdm0ggmmfb8k,8,11,11.0
9b0guld0vdm0ggmmfb8k,9,7,7.0
9b0guld0vdm0ggmmfb8k,10,6,6.0
9b0guld0vdm0ggmmfb8k,11,5,5.0
9b0guld0vdm0ggmmfb8k,12,9,9.0
9b0guld0vdm0ggmmfb8k,13,5,5.0
9b0guld0vdm0ggmmfb8k,14,23,23.0
9b0guld0vdm0ggmmfb8k,15,12,12.0
9b0guld0vdm0ggmmfb8k,16,1,1.0
9b0guld0vdm0ggmmfb8k,17,1,1.0
9b0guld0vdm0ggmmfb8k,18,0,0.0
9b0guld0vdm0ggmmfb8k,19,0,0.0
9b0guld0vdm0ggmmfb8k,20,0,0.0
9b0guld0vdm0ggmmfb8k,21,0,0.0
9b0guld0vdm0ggmmfb8k,22,0,0.0
9b0guld0vdm0ggmmfb8k,23,0,0.0
1t6e0wa99fijxi3ssnzk,0,1,1.1
1t6e0wa99fijxi3ssnzk,1,3,3.3
1t6e0wa99fijxi3ssnzk,2,5,5.49
1t6e0wa99fijxi3ssnzk,3,2,2.2
1t6e0wa99fijxi3ssnzk,4,3,3.3
1t6e0wa99fijxi3ssnzk,5,4,4.4
1t6e0wa99fijxi3ssnzk,6,1,1.1
1t6e0wa99fijxi3ssnzk,7,0,0.0
1t6e0wa99fijxi3ssnzk,8,10,10.99
1t6e0wa99fijxi3ssnzk,9,3,3.3
1t6e0wa99fijxi3ssnzk,10,9,9.89
1t6e0wa99fijxi3ssnzk,11,9,9.89
1t6e0wa99fijxi3ssnzk,12,7,7.69
1t6e0wa99fijxi3ssnzk,13,12,13.19
1t6e0wa99fijxi3ssnzk,14,11,12.09
1t6e0wa99fijxi3ssnzk,15,8,8.79
1t6e0wa99fijxi3ssnzk,16,1,1.1
1t6e0wa99fijxi3ssnzk,17,0,0.0
1t6e0wa99fijxi3ssnzk,18,1,1.1
1t6e0wa99fijxi3ssnzk,19,0,0.0
1t6e0wa99fijxi3ssnzk,20,0,0.0
1t6e0wa99fijxi3ssnzk,21,0,0.0
1t6e0wa99fijxi3ssnzk,22,0,0.0
1t6e0wa99fijxi3ssnzk,23,1,1.1
q1movls9kc4kglv6sb5g,0,2,1.74
q1movls9kc4kglv6sb5g,1,4,3.48
q1movls9kc4kglv6sb5g,2,4,3.48
q1movls9kc4kglv6sb5g,3,5,4.35
q1movls9kc4kglv6sb5g,4,5,4.35
q1movls9kc4kglv6sb5g,5,1,0.87
q1movls9kc4kglv6sb5g,6,7,6.09
q1movls9kc4kglv6sb5g,7,2,1.74
q1movls9kc4kglv6sb5g,8,12,10.43
q1movls9kc4kglv6sb5g,9,6,5.22
q1movls9kc4kglv6sb5g,10,7,6.09
q1movls9kc4kglv6sb5g,11,11,9.57
q1movls9kc4kglv6sb5g,12,14,12.17
q1movls9kc4kglv6sb5g,13,7,6.09
q1movls9kc4kglv6sb5g,14,11,9.57
q1movls9kc4kglv6sb5g,15,15,13.04
q1movls9kc4kglv6sb5g,16,1,0.87
q1movls9kc4kglv6sb5g,17,0,0.0
q1movls9kc4kglv6sb5g,18,0,0.0
q1movls9kc4kglv6sb5g,19,0,0.0
q1movls9kc4kglv6sb5g,20,0,0.0
q1movls9kc4kglv6sb5g,21,0,0.0
q1movls9kc4kglv6sb5g,22,0,0.0
q1movls9kc4kglv6sb5g,23,1,0.87
628bztd9ybuth5efk7nw,0,2,1.6
628bztd9ybuth5efk7nw,1,6,4.8
628bztd9ybuth5efk7nw,2,11,8.8
628bztd9ybuth5efk7nw,3,1,0.8
628bztd9ybuth5efk7nw,4,3,2.4
628bztd9ybuth5efk7nw,5,4,3.2
628bztd9ybuth5efk7nw,6,5,4.0
628bztd9ybuth5efk7nw,7,8,6.4
628bztd9ybuth5efk7nw,8,7,5.6
628bztd9ybuth5efk7nw,9,3,2.4
628bztd9ybuth5efk7nw,10,11,8.8
628bztd9ybuth5efk7nw,11,12,9.6
628bztd9ybuth5efk7nw,12,7,5.6
628bztd9ybuth5efk7nw,13,13,10.4
628bztd9ybuth5efk7nw,14,17,13.6
628bztd9ybuth5efk7nw,15,9,7.2
628bztd9ybuth5efk7nw,16,4,3.2
628bztd9ybuth5efk7nw,17,2,1.6
628bztd9ybuth5efk7nw,18,0,0.0
628bztd9ybuth5efk7nw,19,0,0.0
628bztd9ybuth5efk7nw,20,0,0.0
628bztd9ybuth5efk7nw,21,0,0.0
628bztd9ybuth5efk7nw,22,0,0.0
628bztd9ybuth5efk7nw,23,0,0.0
vbgs2hp7aiiw880dpm1s,0,1,0.93
vbgs2hp7aiiw880dpm1s,1,1,0.93
vbgs2hp7aiiw880dpm1s,2,6,5.56
vbgs2hp7aiiw880dpm1s,3,5,4.63
vbgs2hp7aiiw880dpm1s,4,2,1.85
vbgs2hp7aiiw880dpm1s,5,3,2.78
vbgs2hp7aiiw880dpm1s,6,9,8.33
vbgs2hp7aiiw880dpm1s,7,6,5.56
vbgs2hp7aiiw880dpm1s,8,9,8.33
vbgs2hp7aiiw880dpm1s,9,4,3.7
vbgs2hp7aiiw880dpm1s,10,9,8.33
vbgs2hp7aiiw880dpm1s,11,6,5.56
vbgs2hp7aiiw880dpm1s,12,10,9.26
vbgs2hp7aiiw880dpm1s,13,12,11.11
vbgs2hp7aiiw880dpm1s,14,14,12.96
vbgs2hp7aiiw880dpm1s,15,9,8.33
vbgs2hp7aiiw880dpm1s,16,0,0.0
vbgs2hp7aiiw880dpm1s,17,0,0.0
vbgs2hp7aiiw880dpm1s,18,0,0.0
vbgs2hp7aiiw880dpm1s,19,0,0.0
vbgs2hp7aiiw880dpm1s,20,0,0.0
vbgs2hp7aiiw880dpm1s,21,0,0.0
vbgs2hp7aiiw880dpm1s,22,0,0.0
vbgs2hp7aiiw880dpm1s,23,2,1.85
n2bgnbybijni2e9crs4x,0,2,1.92
n2bgnbybijni2e9crs4x,1,1,0.96
n2bgnbybijni2e9crs4x,2,9,8.65
n2bgnbybijni2e9crs4x,3,1,0.96
n2bgnbybijni2e9crs4x,4,1,0.96
n2bgnbybijni2e9crs4x,5,3,2.88
n2bgnbybijni2e9crs4x,6,5,4.81
n2bgnbybijni2e9crs4x,7,1,0.96
n2bgnbybijni2e9crs4x,8,10,9.62
n2bgnbybijni2e9crs4x,9,1,0.96
n2bgnbybijni2e9crs4x,10,6,5.77
n2bgnbybijni2e9crs4x,11,18,17.31
n2bgnbybijni2e9crs4x,12,6,5.77
n2bgnbybijni2e9crs4x,13,12,11.54
n2bgnbybijni2e9crs4x,14,11,10.58
n2bgnbybijni2e9crs4x,15,14,13.46
n2bgnbybijni2e9crs4x,16,2,1.92
n2bgnbybijni2e9crs4x,17,0,0.0
n2bgnbybijni2e9crs4x,18,0,0.0
n2bgnbybijni2e9crs4x,19,0,0.0
n2bgnbybijni2e9crs4x,20,0,0.0
n2bgnbybijni2e9crs4x,21,0,0.0
n2bgnbybijni2e9crs4x,22,0,0.0
n2bgnbybijni2e9crs4x,23,1,0.96
scl0uh5ig9ehluvs46h2,0,2,1.67
scl0uh5ig9ehluvs46h2,1,3,2.5
scl0uh5ig9ehluvs46h2,2,4,3.33
scl0uh5ig9ehluvs46h2,3,1,0.83
scl0uh5ig9ehluvs46h2,4,5,4.17
scl0uh5ig9ehluvs46h2,5,7,5.83
scl0uh5ig9ehluvs46h2,6,4,3.33
scl0uh5ig9ehluvs46h2,7,6,5.0
scl0uh5ig9ehluvs46h2,8,9,7.5
scl0uh5ig9ehluvs46h2,9,4,3.33
scl0uh5ig9ehluvs46h2,10,13,10.83
scl0uh5ig9ehluvs46h2,11,10,8.33
scl0uh5ig9ehluvs46h2,12,12,10.0
scl0uh5ig9ehluvs46h2,13,16,13.33
scl0uh5ig9ehluvs46h2,14,13,10.83
scl0uh5ig9ehluvs46h2,15,8,6.67
scl0uh5ig9ehluvs46h2,16,2,1.67
scl0uh5ig9ehluvs46h2,17,1,0.83
scl0uh5ig9ehluvs46h2,18,0,0.0
scl0uh5ig9ehluvs46h2,19,0,0.0
scl0uh5ig9ehluvs46h2,20,0,0.0
scl0uh5ig9ehluvs46h2,21,0,0.0
scl0uh5ig9ehluvs46h2,22,0,0.0
scl0uh5ig9ehluvs46h2,23,0,0.0
uzk23hynw87co5ru0tr8,0,1,0.81
uzk23hynw87co5ru0tr8,1,1,0.81
uzk23hynw87co5ru0tr8,2,8,6.5
uzk23hynw87co5ru0tr8,3,4,3.25
uzk23hynw87co5ru0tr8,4,3,2.44
uzk23hynw87co5ru0tr8,5,6,4.88
uzk23hynw87co5ru0tr8,6,6,4.88
uzk23hynw87co5ru0tr8,7,3,2.44
uzk23hynw87co5ru0tr8,8,7,5.69
uzk23hynw87co5ru0tr8,9,10,8.13
uzk23hynw87co5ru0tr8,10,9,7.32
uzk23hynw87co5ru0tr8,11,14,11.38
uzk23hynw87co5ru0tr8,12,7,5.69
uzk23hynw87co5ru0tr8,13,17,13.82
uzk23hynw87co5ru0tr8,14,18,14.63
uzk23hynw87co5ru0tr8,15,7,5.69
uzk23hynw87co5ru0tr8,16,1,0.81
uzk23hynw87co5ru0tr8,17,0,0.0
uzk23hynw87co5ru0tr8,18,1,0.81
uzk23hynw87co5ru0tr8,19,0,0.0
uzk23hynw87co5ru0tr8,20,0,0.0
uzk23hynw87co5ru0tr8,21,0,0.0
uzk23hynw87co5ru0tr8,22,0,0.0
uzk23hynw87co5ru0tr8,23,0,0.0
8wkyo305dh8esq6eop37,0,4,3.92
8wkyo305dh8esq6eop37,1,2,1.96
8wkyo305dh8esq6eop37,2,4,3.92
8wkyo305dh8esq6eop37,3,2,1.96
8wkyo305dh8esq6eop37,4,6,5.88
8wkyo305dh8esq6eop37,5,4,3.92
8wkyo305dh8esq6eop37,6,3,2.94
8wkyo305dh8esq6eop37,7,4,3.92
8wkyo305dh8esq6eop37,8,6,5.88
8wkyo305dh8esq6eop37,9,3,2.94
8wkyo305dh8esq6eop37,10,12,11.76
8wkyo305dh8esq6eop37,11,7,6.86
8wkyo305dh8esq6eop37,12,12,11.76
8wkyo305dh8esq6eop37,13,10,9.8
8wkyo305dh8esq6eop37,14,13,12.75
8wkyo305dh8esq6eop37,15,7,6.86
8wkyo305dh8esq6eop37,16,1,0.98
8wkyo305dh8esq6eop37,17,0,0.0
8wkyo305dh8esq6eop37,18,1,0.98
8wkyo305dh8esq6eop37,19,0,0.0
8wkyo305dh8esq6eop37,20,0,0.0
8wkyo305dh8esq6eop37,21,0,0.0
8wkyo305dh8esq6eop37,22,0,0.0
8wkyo305dh8esq6eop37,23,1,0.98
mm5p2ct8c21h4q753p3n,0,2,1.82
mm5p2ct8c21h4q753p3n,1,4,3.64
mm5p2ct8c21h4q753p3n,2,2,1.82
mm5p2ct8c21h4q753p3n,3,1,0.91
mm5p2ct8c21h4q753p3n,4,2,1.82
mm5p2ct8c21h4q753p3n,5,3,2.73
mm5p2ct8c21h4q753p3n,6,4,3.64
mm5p2ct8c21h4q753p3n,7,3,2.73
mm5p2ct8c21h4q753p3n,8,4,3.64
mm5p2ct8c21h4q753p3n,9,3,2.73
mm5p2ct8c21h4q753p3n,10,7,6.36
mm5p2ct8c21h4q753p3n,11,17,15.45
mm5p2ct8c21h4q753p3n,12,19,17.27
mm5p2ct8c21h4q753p3n,13,11,10.0
mm5p2ct8c21h4q753p3n,14,13,11.82
mm5p2ct8c21h4q753p3n,15,10,9.09
mm5p2ct8c21h4q753p3n,16,2,1.82
mm5p2ct8c21h4q753p3n,17,2,1.82
mm5p2ct8c21h4q753p3n,18,0,0.0
mm5p2ct8c21h4q753p3n,19,1,0.91
mm5p2ct8c21h4q753p3n,20,0,0.0
mm5p2ct8c21h4q753p3n,21,0,0.0
mm5p2ct8c21h4q753p3n,22,0,0.0
mm5p2ct8c21h4q753p3n,23,0,0.0
e58gk2f3crnwqnx0gett,0,3,3.19
e58gk2f3crnwqnx0gett,1,4,4.26
e58gk2f3crnwqnx0gett,2,1,1.06
e58gk2f3crnwqnx0gett,3,1,1.06
e58gk2f3crnwqnx0gett,4,8,8.51
e58gk2f3crnwqnx0gett,5,2,2.13
e58gk2f3crnwqnx0gett,6,4,4.26
e58gk2f3crnwqnx0gett,7,5,5.32
e58gk2f3crnwqnx0gett,8,5,5.32
e58gk2f3crnwqnx0gett,9,6,6.38
e58gk2f3crnwqnx0gett,10,8,8.51
e58gk2f3crnwqnx0gett,11,5,5.32
e58gk2f3crnwqnx0gett,12,12,12.77
e58gk2f3crnwqnx0gett,13,8,8.51
e58gk2f3crnwqnx0gett,14,10,10.64
e58gk2f3crnwqnx0gett,15,8,8.51
e58gk2f3crnwqnx0gett,16,2,2.13
e58gk2f3crnwqnx0gett,17,0,0.0
e58gk2f3crnwqnx0gett,18,1,1.06
e58gk2f3crnwqnx0gett,19,0,0.0
e58gk2f3crnwqnx0gett,20,0,0.0
e58gk2f3crnwqnx0gett,21,0,0.0
e58gk2f3crnwqnx0gett,22,0,0.0
e58gk2f3crnwqnx0gett,23,1,1.06
2xsbkm76x36qvddrl2yo,0,1,1.04
2xsbkm76x36qvddrl2yo,1,2,2.08
2xsbkm76x36qvddrl2yo,2,0,0.0
2xsbkm76x36qvddrl2yo,3,2,2.08
2xsbkm76x36qvddrl2yo,4,2,2.08
2xsbkm76x36qvddrl2yo,5,5,5.21
2xsbkm76x36qvddrl2yo,6,5,5.21
2xsbkm76x36qvddrl2yo,7,3,3.12
2xsbkm76x36qvddrl2yo,8,6,6.25
2xsbkm76x36qvddrl2yo,9,4,4.17
2xsbkm76x36qvddrl2yo,10,10,10.42
2xsbkm76x36qvddrl2yo,11,6,6.25
2xsbkm76x36qvddrl2yo,12,12,12.5
2xsbkm76x36qvddrl2yo,13,17,17.71
2xsbkm76x36qvddrl2yo,14,13,13.54
2xsbkm76x36qvddrl2yo,15,6,6.25
2xsbkm76x36qvddrl2yo,16,2,2.08
2xsbkm76x36qvddrl2yo,17,0,0.0
2xsbkm76x36qvddrl2yo,18,0,0.0
2xsbkm76x36qvddrl2yo,19,0,0.0
2xsbkm76x36qvddrl2yo,20,0,0.0
2xsbkm76x36qvddrl2yo,21,0,0.0
2xsbkm76x36qvddrl2yo,22,0,0.0
2xsbkm76x36qvddrl2yo,23,0,0.0
sbb3va36jvpkdpj257ek,0,1,0.93
sbb3va36jvpkdpj257ek,1,2,1.87
sbb3va36jvpkdpj257ek,2,1,0.93
sbb3va36jvpkdpj257ek,3,1,0.93
sbb3va36jvpkdpj257ek,4,2,1.87
sbb3va36jvpkdpj257ek,5,4,3.74
sbb3va36jvpkdpj257ek,6,4,3.74
sbb3va36jvpkdpj257ek,7,5,4.67
sbb3va36jvpkdpj257ek,8,11,10.28
sbb3va36jvpkdpj257ek,9,5,4.67
sbb3va36jvpkdpj257ek,10,11,10.28
sbb3va36jvpkdpj257ek,11,10,9.35
sbb3va36jvpkdpj257ek,12,20,18.69
sbb3va36jvpkdpj257ek,13,11,10.28
sbb3va36jvpkdpj257ek,14,7,6.54
sbb3va36jvpkdpj257ek,15,11,10.28
sbb3va36jvpkdpj257ek,16,1,0.93
sbb3va36jvpkdpj257ek,17,0,0.0
sbb3va36jvpkdpj257ek,18,0,0.0
sbb3va36jvpkdpj257ek,19,0,0.0
sbb3va36jvpkdpj257ek,20,0,0.0
sbb3va36jvpkdpj257ek,21,0,0.0
sbb3va36jvpkdpj257ek,22,0,0.0
sbb3va36jvpkdpj257ek,23,0,0.0
uon3zzl9a1zr5zmeodmr,0,1,1.09
uon3zzl9a1zr5zmeodmr,1,1,1.09
uon3zzl9a1zr5zmeodmr,2,4,4.35
uon3zzl9a1zr5zmeodmr,3,3,3.26
uon3zzl9a1zr5zmeodmr,4,1,1.09
uon3zzl9a1zr5zmeodmr,5,3,3.26
uon3zzl9a1zr5zmeodmr,6,4,4.35
uon3zzl9a1zr5zmeodmr,7,4,4.35
uon3zzl9a1zr5zmeodmr,8,7,7.61
uon3zzl9a1zr5zmeodmr,9,8,8.7
uon3zzl9a1zr5zmeodmr,10,3,3.26
uon3zzl9a1zr5zmeodmr,11,3,3.26
uon3zzl9a1zr5zmeodmr,12,10,10.87
uon3zzl9a1zr5zmeodmr,13,11,11.96
uon3zzl9a1zr5zmeodmr,14,13,14.13
uon3zzl9a1zr5zmeodmr,15,13,14.13
uon3zzl9a1zr5zmeodmr,16,2,2.17
uon3zzl9a1zr5zmeodmr,17,0,0.0
uon3zzl9a1zr5zmeodmr,18,0,0.0
uon3zzl9a1zr5zmeodmr,19,0,0.0
uon3zzl9a1zr5zmeodmr,20,0,0.0
uon3zzl9a1zr5zmeodmr,21,0,0.0
uon3zzl9a1zr5zmeodmr,22,0,0.0
uon3zzl9a1zr5zmeodmr,23,1,1.09
erjfooit15024g7nj8co,0,2,1.89
erjfooit15024g7nj8co,1,1,0.94
erjfooit15024g7nj8co,2,1,0.94
erjfooit15024g7nj8co,3,3,2.83
