student_ID,method,method_name,count,ratio,percentage
ij9llitbhr4gi126l772,Method_gj1NLb4Jn7URf9K2kQPd,方法2,24,0.2162,21.62
ij9llitbhr4gi126l772,Method_5Q4KoXthUuYz3bvrTDFm,方法3,24,0.2162,21.62
ij9llitbhr4gi126l772,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,20,0.1802,18.02
ij9llitbhr4gi126l772,Method_m8vwGkEZc3TSW2xqYUoR,方法5,17,0.1532,15.32
qxnna0of95m3oebjc84f,Method_BXr9AIsPQhwNvyGdZL57,方法1,25,0.2604,26.04
qxnna0of95m3oebjc84f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,21,0.2188,21.88
qxnna0of95m3oebjc84f,Method_gj1NLb4Jn7URf9K2kQPd,方法3,18,0.1875,18.75
qxnna0of95m3oebjc84f,Method_5Q4KoXthUuYz3bvrTDFm,方法4,16,0.1667,16.67
qxnna0of95m3oebjc84f,Method_m8vwGkEZc3TSW2xqYUoR,方法5,16,0.1667,16.67
dt7s87imgsbma3l5scym,Method_m8vwGkEZc3TSW2xqYUoR,方法1,23,0.2255,22.55
dt7s87imgsbma3l5scym,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,22,0.2157,21.57
dt7s87imgsbma3l5scym,Method_BXr9AIsPQhwNvyGdZL57,方法3,20,0.1961,19.61
dt7s87imgsbma3l5scym,Method_gj1NLb4Jn7URf9K2kQPd,方法4,20,0.1961,19.61
dt7s87imgsbma3l5scym,Method_5Q4KoXthUuYz3bvrTDFm,方法5,17,0.1667,16.67
0m2kzubx9r60wyrsjj7j,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,22,0.2056,20.56
0m2kzubx9r60wyrsjj7j,Method_gj1NLb4Jn7URf9K2kQPd,方法2,22,0.2056,20.56
0m2kzubx9r60wyrsjj7j,Method_5Q4KoXthUuYz3bvrTDFm,方法3,22,0.2056,20.56
0m2kzubx9r60wyrsjj7j,Method_BXr9AIsPQhwNvyGdZL57,方法4,21,0.1963,19.63
0m2kzubx9r60wyrsjj7j,Method_m8vwGkEZc3TSW2xqYUoR,方法5,20,0.1869,18.69
wzfry2domlqnblox9w1b,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,25,0.2525,25.25
wzfry2domlqnblox9w1b,Method_gj1NLb4Jn7URf9K2kQPd,方法2,22,0.2222,22.22
wzfry2domlqnblox9w1b,Method_5Q4KoXthUuYz3bvrTDFm,方法3,18,0.1818,18.18
wzfry2domlqnblox9w1b,Method_m8vwGkEZc3TSW2xqYUoR,方法4,17,0.1717,17.17
wzfry2domlqnblox9w1b,Method_BXr9AIsPQhwNvyGdZL57,方法5,17,0.1717,17.17
otznu9tyqq50x0xij3br,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,27,0.2727,27.27
otznu9tyqq50x0xij3br,Method_gj1NLb4Jn7URf9K2kQPd,方法2,24,0.2424,24.24
otznu9tyqq50x0xij3br,Method_5Q4KoXthUuYz3bvrTDFm,方法3,16,0.1616,16.16
otznu9tyqq50x0xij3br,Method_BXr9AIsPQhwNvyGdZL57,方法4,16,0.1616,16.16
otznu9tyqq50x0xij3br,Method_m8vwGkEZc3TSW2xqYUoR,方法5,16,0.1616,16.16
wty9xgte39cr5rp39e50,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,31,0.25,25.0
wty9xgte39cr5rp39e50,Method_m8vwGkEZc3TSW2xqYUoR,方法2,30,0.2419,24.19
wty9xgte39cr5rp39e50,Method_BXr9AIsPQhwNvyGdZL57,方法3,26,0.2097,20.97
wty9xgte39cr5rp39e50,Method_gj1NLb4Jn7URf9K2kQPd,方法4,19,0.1532,15.32
wty9xgte39cr5rp39e50,Method_5Q4KoXthUuYz3bvrTDFm,方法5,18,0.1452,14.52
5kqtdcvyt7rgqdoextw8,Method_gj1NLb4Jn7URf9K2kQPd,方法1,24,0.2308,23.08
5kqtdcvyt7rgqdoextw8,Method_BXr9AIsPQhwNvyGdZL57,方法2,21,0.2019,20.19
5kqtdcvyt7rgqdoextw8,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,20,0.1923,19.23
5kqtdcvyt7rgqdoextw8,Method_m8vwGkEZc3TSW2xqYUoR,方法4,20,0.1923,19.23
5kqtdcvyt7rgqdoextw8,Method_5Q4KoXthUuYz3bvrTDFm,方法5,19,0.1827,18.27
t5uf4x6hffga8in2ua6l,Method_gj1NLb4Jn7URf9K2kQPd,方法1,30,0.2609,26.09
t5uf4x6hffga8in2ua6l,Method_5Q4KoXthUuYz3bvrTDFm,方法2,22,0.1913,19.13
t5uf4x6hffga8in2ua6l,Method_BXr9AIsPQhwNvyGdZL57,方法3,21,0.1826,18.26
t5uf4x6hffga8in2ua6l,Method_m8vwGkEZc3TSW2xqYUoR,方法4,21,0.1826,18.26
t5uf4x6hffga8in2ua6l,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,21,0.1826,18.26
5dmn9cwdf4l1snqfjw1p,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,19,0.2159,21.59
5dmn9cwdf4l1snqfjw1p,Method_gj1NLb4Jn7URf9K2kQPd,方法2,19,0.2159,21.59
5dmn9cwdf4l1snqfjw1p,Method_m8vwGkEZc3TSW2xqYUoR,方法3,17,0.1932,19.32
5dmn9cwdf4l1snqfjw1p,Method_5Q4KoXthUuYz3bvrTDFm,方法4,17,0.1932,19.32
5dmn9cwdf4l1snqfjw1p,Method_BXr9AIsPQhwNvyGdZL57,方法5,16,0.1818,18.18
t8zrwu8iwkcdnwf3ruse,Method_BXr9AIsPQhwNvyGdZL57,方法1,26,0.243,24.3
t8zrwu8iwkcdnwf3ruse,Method_gj1NLb4Jn7URf9K2kQPd,方法2,26,0.243,24.3
t8zrwu8iwkcdnwf3ruse,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,19,0.1776,17.76
t8zrwu8iwkcdnwf3ruse,Method_5Q4KoXthUuYz3bvrTDFm,方法4,19,0.1776,17.76
t8zrwu8iwkcdnwf3ruse,Method_m8vwGkEZc3TSW2xqYUoR,方法5,17,0.1589,15.89
2b935bfe06ef02369807,Method_5Q4KoXthUuYz3bvrTDFm,方法1,17,0.2297,22.97
2b935bfe06ef02369807,Method_m8vwGkEZc3TSW2xqYUoR,方法2,15,0.2027,20.27
2b935bfe06ef02369807,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,15,0.2027,20.27
2b935bfe06ef02369807,Method_gj1NLb4Jn7URf9K2kQPd,方法4,14,0.1892,18.92
2b935bfe06ef02369807,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1757,17.57
71d0a8156e59c4dcedfd,Method_BXr9AIsPQhwNvyGdZL57,方法1,16,0.2909,29.09
71d0a8156e59c4dcedfd,Method_5Q4KoXthUuYz3bvrTDFm,方法2,13,0.2364,23.64
71d0a8156e59c4dcedfd,Method_m8vwGkEZc3TSW2xqYUoR,方法3,11,0.2,20.0
71d0a8156e59c4dcedfd,Method_gj1NLb4Jn7URf9K2kQPd,方法4,8,0.1455,14.55
71d0a8156e59c4dcedfd,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,7,0.1273,12.73
6106e5232ac32bc22d1d,Method_5Q4KoXthUuYz3bvrTDFm,方法1,29,0.2148,21.48
6106e5232ac32bc22d1d,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,28,0.2074,20.74
6106e5232ac32bc22d1d,Method_m8vwGkEZc3TSW2xqYUoR,方法3,28,0.2074,20.74
6106e5232ac32bc22d1d,Method_gj1NLb4Jn7URf9K2kQPd,方法4,27,0.2,20.0
6106e5232ac32bc22d1d,Method_BXr9AIsPQhwNvyGdZL57,方法5,23,0.1704,17.04
eb4493aa138e8edc3f6d,Method_BXr9AIsPQhwNvyGdZL57,方法1,29,0.2148,21.48
eb4493aa138e8edc3f6d,Method_gj1NLb4Jn7URf9K2kQPd,方法2,28,0.2074,20.74
eb4493aa138e8edc3f6d,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,28,0.2074,20.74
eb4493aa138e8edc3f6d,Method_5Q4KoXthUuYz3bvrTDFm,方法4,28,0.2074,20.74
eb4493aa138e8edc3f6d,Method_m8vwGkEZc3TSW2xqYUoR,方法5,22,0.163,16.3
5d2379fb72082166dee3,Method_m8vwGkEZc3TSW2xqYUoR,方法1,28,0.2545,25.45
5d2379fb72082166dee3,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,25,0.2273,22.73
5d2379fb72082166dee3,Method_5Q4KoXthUuYz3bvrTDFm,方法3,21,0.1909,19.09
5d2379fb72082166dee3,Method_BXr9AIsPQhwNvyGdZL57,方法4,19,0.1727,17.27
5d2379fb72082166dee3,Method_gj1NLb4Jn7URf9K2kQPd,方法5,17,0.1545,15.45
2e40c1b07d32d3b80862,Method_5Q4KoXthUuYz3bvrTDFm,方法1,46,0.2614,26.14
2e40c1b07d32d3b80862,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,40,0.2273,22.73
2e40c1b07d32d3b80862,Method_m8vwGkEZc3TSW2xqYUoR,方法3,31,0.1761,17.61
2e40c1b07d32d3b80862,Method_BXr9AIsPQhwNvyGdZL57,方法4,30,0.1705,17.05
2e40c1b07d32d3b80862,Method_gj1NLb4Jn7URf9K2kQPd,方法5,29,0.1648,16.48
57f84519c468df122d69,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,25,0.2747,27.47
57f84519c468df122d69,Method_BXr9AIsPQhwNvyGdZL57,方法2,20,0.2198,21.98
57f84519c468df122d69,Method_5Q4KoXthUuYz3bvrTDFm,方法3,17,0.1868,18.68
57f84519c468df122d69,Method_m8vwGkEZc3TSW2xqYUoR,方法4,15,0.1648,16.48
57f84519c468df122d69,Method_gj1NLb4Jn7URf9K2kQPd,方法5,14,0.1538,15.38
64d65eddd629b80922f1,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,10,0.2703,27.03
64d65eddd629b80922f1,Method_BXr9AIsPQhwNvyGdZL57,方法2,9,0.2432,24.32
64d65eddd629b80922f1,Method_gj1NLb4Jn7URf9K2kQPd,方法3,6,0.1622,16.22
64d65eddd629b80922f1,Method_m8vwGkEZc3TSW2xqYUoR,方法4,6,0.1622,16.22
64d65eddd629b80922f1,Method_5Q4KoXthUuYz3bvrTDFm,方法5,6,0.1622,16.22
d311ac015e2e230935b2,Method_m8vwGkEZc3TSW2xqYUoR,方法1,22,0.2651,26.51
d311ac015e2e230935b2,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,18,0.2169,21.69
d311ac015e2e230935b2,Method_gj1NLb4Jn7URf9K2kQPd,方法3,16,0.1928,19.28
d311ac015e2e230935b2,Method_5Q4KoXthUuYz3bvrTDFm,方法4,14,0.1687,16.87
d311ac015e2e230935b2,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1566,15.66
33b73273ab8e1a11fcda,Method_5Q4KoXthUuYz3bvrTDFm,方法1,17,0.2394,23.94
33b73273ab8e1a11fcda,Method_gj1NLb4Jn7URf9K2kQPd,方法2,16,0.2254,22.54
33b73273ab8e1a11fcda,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,14,0.1972,19.72
33b73273ab8e1a11fcda,Method_m8vwGkEZc3TSW2xqYUoR,方法4,13,0.1831,18.31
33b73273ab8e1a11fcda,Method_BXr9AIsPQhwNvyGdZL57,方法5,11,0.1549,15.49
a1ed24a77c97b05064ef,Method_gj1NLb4Jn7URf9K2kQPd,方法1,22,0.25,25.0
a1ed24a77c97b05064ef,Method_BXr9AIsPQhwNvyGdZL57,方法2,18,0.2045,20.45
a1ed24a77c97b05064ef,Method_m8vwGkEZc3TSW2xqYUoR,方法3,17,0.1932,19.32
a1ed24a77c97b05064ef,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,17,0.1932,19.32
a1ed24a77c97b05064ef,Method_5Q4KoXthUuYz3bvrTDFm,方法5,14,0.1591,15.91
f286ac7cd0663855cc5f,Method_gj1NLb4Jn7URf9K2kQPd,方法1,26,0.2626,26.26
f286ac7cd0663855cc5f,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.2323,23.23
f286ac7cd0663855cc5f,Method_5Q4KoXthUuYz3bvrTDFm,方法3,20,0.202,20.2
f286ac7cd0663855cc5f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,16,0.1616,16.16
f286ac7cd0663855cc5f,Method_BXr9AIsPQhwNvyGdZL57,方法5,14,0.1414,14.14
a3cd849a5a8d682e18db,Method_5Q4KoXthUuYz3bvrTDFm,方法1,25,0.266,26.6
a3cd849a5a8d682e18db,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,19,0.2021,20.21
a3cd849a5a8d682e18db,Method_BXr9AIsPQhwNvyGdZL57,方法3,18,0.1915,19.15
a3cd849a5a8d682e18db,Method_gj1NLb4Jn7URf9K2kQPd,方法4,17,0.1809,18.09
a3cd849a5a8d682e18db,Method_m8vwGkEZc3TSW2xqYUoR,方法5,15,0.1596,15.96
e77eaaa90a75ea6167f4,Method_m8vwGkEZc3TSW2xqYUoR,方法1,31,0.248,24.8
e77eaaa90a75ea6167f4,Method_gj1NLb4Jn7URf9K2kQPd,方法2,28,0.224,22.4
e77eaaa90a75ea6167f4,Method_BXr9AIsPQhwNvyGdZL57,方法3,23,0.184,18.4
e77eaaa90a75ea6167f4,Method_5Q4KoXthUuYz3bvrTDFm,方法4,22,0.176,17.6
e77eaaa90a75ea6167f4,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,21,0.168,16.8
faa31dca7ed1dd11fe44,Method_m8vwGkEZc3TSW2xqYUoR,方法1,53,0.2218,22.18
faa31dca7ed1dd11fe44,Method_5Q4KoXthUuYz3bvrTDFm,方法2,52,0.2176,21.76
faa31dca7ed1dd11fe44,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,50,0.2092,20.92
faa31dca7ed1dd11fe44,Method_BXr9AIsPQhwNvyGdZL57,方法4,44,0.1841,18.41
faa31dca7ed1dd11fe44,Method_gj1NLb4Jn7URf9K2kQPd,方法5,40,0.1674,16.74
00df647ee4bf7173642f,Method_m8vwGkEZc3TSW2xqYUoR,方法1,81,0.2571,25.71
00df647ee4bf7173642f,Method_gj1NLb4Jn7URf9K2kQPd,方法2,65,0.2063,20.63
00df647ee4bf7173642f,Method_BXr9AIsPQhwNvyGdZL57,方法3,59,0.1873,18.73
00df647ee4bf7173642f,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,57,0.181,18.1
00df647ee4bf7173642f,Method_5Q4KoXthUuYz3bvrTDFm,方法5,53,0.1683,16.83
e0be3445997310f4d68e,Method_5Q4KoXthUuYz3bvrTDFm,方法1,50,0.2222,22.22
e0be3445997310f4d68e,Method_m8vwGkEZc3TSW2xqYUoR,方法2,45,0.2,20.0
e0be3445997310f4d68e,Method_BXr9AIsPQhwNvyGdZL57,方法3,45,0.2,20.0
e0be3445997310f4d68e,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,44,0.1956,19.56
e0be3445997310f4d68e,Method_gj1NLb4Jn7URf9K2kQPd,方法5,41,0.1822,18.22
cf73246d819a1ea78e14,Method_gj1NLb4Jn7URf9K2kQPd,方法1,28,0.2569,25.69
cf73246d819a1ea78e14,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.211,21.1
cf73246d819a1ea78e14,Method_BXr9AIsPQhwNvyGdZL57,方法3,22,0.2018,20.18
cf73246d819a1ea78e14,Method_5Q4KoXthUuYz3bvrTDFm,方法4,20,0.1835,18.35
cf73246d819a1ea78e14,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,16,0.1468,14.68
b3e8039d33099e1d066c,Method_m8vwGkEZc3TSW2xqYUoR,方法1,19,0.2405,24.05
b3e8039d33099e1d066c,Method_5Q4KoXthUuYz3bvrTDFm,方法2,17,0.2152,21.52
b3e8039d33099e1d066c,Method_gj1NLb4Jn7URf9K2kQPd,方法3,15,0.1899,18.99
b3e8039d33099e1d066c,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,14,0.1772,17.72
b3e8039d33099e1d066c,Method_BXr9AIsPQhwNvyGdZL57,方法5,14,0.1772,17.72
b32b82ebae5971dd48df,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,30,0.2222,22.22
b32b82ebae5971dd48df,Method_m8vwGkEZc3TSW2xqYUoR,方法2,28,0.2074,20.74
b32b82ebae5971dd48df,Method_5Q4KoXthUuYz3bvrTDFm,方法3,28,0.2074,20.74
b32b82ebae5971dd48df,Method_gj1NLb4Jn7URf9K2kQPd,方法4,28,0.2074,20.74
b32b82ebae5971dd48df,Method_BXr9AIsPQhwNvyGdZL57,方法5,21,0.1556,15.56
9c39551b2cbe4f0c6d03,Method_BXr9AIsPQhwNvyGdZL57,方法1,26,0.2281,22.81
9c39551b2cbe4f0c6d03,Method_gj1NLb4Jn7URf9K2kQPd,方法2,24,0.2105,21.05
9c39551b2cbe4f0c6d03,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,22,0.193,19.3
9c39551b2cbe4f0c6d03,Method_m8vwGkEZc3TSW2xqYUoR,方法4,22,0.193,19.3
9c39551b2cbe4f0c6d03,Method_5Q4KoXthUuYz3bvrTDFm,方法5,20,0.1754,17.54
1ca19e51244cdd3f09ff,Method_m8vwGkEZc3TSW2xqYUoR,方法1,18,0.2278,22.78
1ca19e51244cdd3f09ff,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,16,0.2025,20.25
1ca19e51244cdd3f09ff,Method_BXr9AIsPQhwNvyGdZL57,方法3,16,0.2025,20.25
1ca19e51244cdd3f09ff,Method_5Q4KoXthUuYz3bvrTDFm,方法4,16,0.2025,20.25
1ca19e51244cdd3f09ff,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1646,16.46
0eb6eec8b4bee8ab6a44,Method_m8vwGkEZc3TSW2xqYUoR,方法1,35,0.2734,27.34
0eb6eec8b4bee8ab6a44,Method_5Q4KoXthUuYz3bvrTDFm,方法2,26,0.2031,20.31
0eb6eec8b4bee8ab6a44,Method_gj1NLb4Jn7URf9K2kQPd,方法3,26,0.2031,20.31
0eb6eec8b4bee8ab6a44,Method_BXr9AIsPQhwNvyGdZL57,方法4,21,0.1641,16.41
0eb6eec8b4bee8ab6a44,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,20,0.1562,15.62
dc93d7d840a88e5efb17,Method_5Q4KoXthUuYz3bvrTDFm,方法1,33,0.2463,24.63
dc93d7d840a88e5efb17,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,32,0.2388,23.88
dc93d7d840a88e5efb17,Method_m8vwGkEZc3TSW2xqYUoR,方法3,26,0.194,19.4
dc93d7d840a88e5efb17,Method_gj1NLb4Jn7URf9K2kQPd,方法4,23,0.1716,17.16
dc93d7d840a88e5efb17,Method_BXr9AIsPQhwNvyGdZL57,方法5,20,0.1493,14.93
c7d5a3256a9f99ba3e98,Method_m8vwGkEZc3TSW2xqYUoR,方法1,27,0.2231,22.31
c7d5a3256a9f99ba3e98,Method_5Q4KoXthUuYz3bvrTDFm,方法2,25,0.2066,20.66
c7d5a3256a9f99ba3e98,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,24,0.1983,19.83
c7d5a3256a9f99ba3e98,Method_BXr9AIsPQhwNvyGdZL57,方法4,24,0.1983,19.83
c7d5a3256a9f99ba3e98,Method_gj1NLb4Jn7URf9K2kQPd,方法5,21,0.1736,17.36
2b54ed4af8281eb82f58,Method_5Q4KoXthUuYz3bvrTDFm,方法1,40,0.2797,27.97
2b54ed4af8281eb82f58,Method_BXr9AIsPQhwNvyGdZL57,方法2,34,0.2378,23.78
2b54ed4af8281eb82f58,Method_m8vwGkEZc3TSW2xqYUoR,方法3,24,0.1678,16.78
2b54ed4af8281eb82f58,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,24,0.1678,16.78
2b54ed4af8281eb82f58,Method_gj1NLb4Jn7URf9K2kQPd,方法5,21,0.1469,14.69
c16e14d7aa5b4ef519e3,Method_gj1NLb4Jn7URf9K2kQPd,方法1,17,0.2787,27.87
c16e14d7aa5b4ef519e3,Method_5Q4KoXthUuYz3bvrTDFm,方法2,15,0.2459,24.59
c16e14d7aa5b4ef519e3,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,12,0.1967,19.67
c16e14d7aa5b4ef519e3,Method_m8vwGkEZc3TSW2xqYUoR,方法4,10,0.1639,16.39
c16e14d7aa5b4ef519e3,Method_BXr9AIsPQhwNvyGdZL57,方法5,7,0.1148,11.48
c53129098375fc7f17bc,Method_m8vwGkEZc3TSW2xqYUoR,方法1,52,0.2453,24.53
c53129098375fc7f17bc,Method_BXr9AIsPQhwNvyGdZL57,方法2,46,0.217,21.7
c53129098375fc7f17bc,Method_5Q4KoXthUuYz3bvrTDFm,方法3,42,0.1981,19.81
c53129098375fc7f17bc,Method_gj1NLb4Jn7URf9K2kQPd,方法4,40,0.1887,18.87
c53129098375fc7f17bc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,32,0.1509,15.09
953123cfe1c275e6d8a9,Method_m8vwGkEZc3TSW2xqYUoR,方法1,30,0.2326,23.26
953123cfe1c275e6d8a9,Method_gj1NLb4Jn7URf9K2kQPd,方法2,27,0.2093,20.93
953123cfe1c275e6d8a9,Method_5Q4KoXthUuYz3bvrTDFm,方法3,26,0.2016,20.16
953123cfe1c275e6d8a9,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,23,0.1783,17.83
953123cfe1c275e6d8a9,Method_BXr9AIsPQhwNvyGdZL57,方法5,23,0.1783,17.83
7b1d65c8c7637c14d9f2,Method_5Q4KoXthUuYz3bvrTDFm,方法1,26,0.2574,25.74
7b1d65c8c7637c14d9f2,Method_gj1NLb4Jn7URf9K2kQPd,方法2,22,0.2178,21.78
7b1d65c8c7637c14d9f2,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法3,22,0.2178,21.78
7b1d65c8c7637c14d9f2,Method_m8vwGkEZc3TSW2xqYUoR,方法4,19,0.1881,18.81
7b1d65c8c7637c14d9f2,Method_BXr9AIsPQhwNvyGdZL57,方法5,12,0.1188,11.88
855b21869c4fdbed8047,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,16,0.2581,25.81
855b21869c4fdbed8047,Method_gj1NLb4Jn7URf9K2kQPd,方法2,14,0.2258,22.58
855b21869c4fdbed8047,Method_5Q4KoXthUuYz3bvrTDFm,方法3,13,0.2097,20.97
855b21869c4fdbed8047,Method_m8vwGkEZc3TSW2xqYUoR,方法4,10,0.1613,16.13
855b21869c4fdbed8047,Method_BXr9AIsPQhwNvyGdZL57,方法5,9,0.1452,14.52
f63cab44b941c6ca80d6,Method_5Q4KoXthUuYz3bvrTDFm,方法1,42,0.2346,23.46
f63cab44b941c6ca80d6,Method_m8vwGkEZc3TSW2xqYUoR,方法2,36,0.2011,20.11
f63cab44b941c6ca80d6,Method_gj1NLb4Jn7URf9K2kQPd,方法3,35,0.1955,19.55
f63cab44b941c6ca80d6,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,34,0.1899,18.99
f63cab44b941c6ca80d6,Method_BXr9AIsPQhwNvyGdZL57,方法5,32,0.1788,17.88
4e4bb1f26e34ca0a13dc,Method_gj1NLb4Jn7URf9K2kQPd,方法1,25,0.2252,22.52
4e4bb1f26e34ca0a13dc,Method_5Q4KoXthUuYz3bvrTDFm,方法2,24,0.2162,21.62
4e4bb1f26e34ca0a13dc,Method_m8vwGkEZc3TSW2xqYUoR,方法3,24,0.2162,21.62
4e4bb1f26e34ca0a13dc,Method_BXr9AIsPQhwNvyGdZL57,方法4,21,0.1892,18.92
4e4bb1f26e34ca0a13dc,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,17,0.1532,15.32
7f58862bfed16feedfd6,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,18,0.24,24.0
7f58862bfed16feedfd6,Method_BXr9AIsPQhwNvyGdZL57,方法2,17,0.2267,22.67
7f58862bfed16feedfd6,Method_m8vwGkEZc3TSW2xqYUoR,方法3,14,0.1867,18.67
7f58862bfed16feedfd6,Method_5Q4KoXthUuYz3bvrTDFm,方法4,13,0.1733,17.33
7f58862bfed16feedfd6,Method_gj1NLb4Jn7URf9K2kQPd,方法5,13,0.1733,17.33
a2b5174e55754addcd68,Method_5Q4KoXthUuYz3bvrTDFm,方法1,31,0.2897,28.97
a2b5174e55754addcd68,Method_m8vwGkEZc3TSW2xqYUoR,方法2,23,0.215,21.5
a2b5174e55754addcd68,Method_BXr9AIsPQhwNvyGdZL57,方法3,20,0.1869,18.69
a2b5174e55754addcd68,Method_gj1NLb4Jn7URf9K2kQPd,方法4,19,0.1776,17.76
a2b5174e55754addcd68,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法5,14,0.1308,13.08
056ab41140f68c15db14,Method_5Q4KoXthUuYz3bvrTDFm,方法1,52,0.2488,24.88
056ab41140f68c15db14,Method_gj1NLb4Jn7URf9K2kQPd,方法2,48,0.2297,22.97
056ab41140f68c15db14,Method_m8vwGkEZc3TSW2xqYUoR,方法3,39,0.1866,18.66
056ab41140f68c15db14,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法4,37,0.177,17.7
056ab41140f68c15db14,Method_BXr9AIsPQhwNvyGdZL57,方法5,33,0.1579,15.79
9369995cb6743cb69182,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,24,0.2609,26.09
9369995cb6743cb69182,Method_gj1NLb4Jn7URf9K2kQPd,方法2,20,0.2174,21.74
9369995cb6743cb69182,Method_m8vwGkEZc3TSW2xqYUoR,方法3,18,0.1957,19.57
9369995cb6743cb69182,Method_5Q4KoXthUuYz3bvrTDFm,方法4,17,0.1848,18.48
9369995cb6743cb69182,Method_BXr9AIsPQhwNvyGdZL57,方法5,13,0.1413,14.13
e5b30ace9334d153e076,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,41,0.2547,25.47
e5b30ace9334d153e076,Method_m8vwGkEZc3TSW2xqYUoR,方法2,40,0.2484,24.84
e5b30ace9334d153e076,Method_5Q4KoXthUuYz3bvrTDFm,方法3,34,0.2112,21.12
e5b30ace9334d153e076,Method_gj1NLb4Jn7URf9K2kQPd,方法4,31,0.1925,19.25
e5b30ace9334d153e076,Method_BXr9AIsPQhwNvyGdZL57,方法5,15,0.0932,9.32
367c27a001837dabb2e9,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法1,25,0.2294,22.94
367c27a001837dabb2e9,Method_gj1NLb4Jn7URf9K2kQPd,方法2,23,0.211,21.1
367c27a001837dabb2e9,Method_5Q4KoXthUuYz3bvrTDFm,方法3,21,0.1927,19.27
367c27a001837dabb2e9,Method_m8vwGkEZc3TSW2xqYUoR,方法4,21,0.1927,19.27
367c27a001837dabb2e9,Method_BXr9AIsPQhwNvyGdZL57,方法5,19,0.1743,17.43
a3c8ab369e2e928ed523,Method_5Q4KoXthUuYz3bvrTDFm,方法1,16,0.3137,31.37
a3c8ab369e2e928ed523,Method_Cj9Ya2R7fZd6xs1q5mNQ,方法2,12,0.2353,23.53
a3c8ab369e2e928ed523,Method_m8vwGkEZc3TSW2xqYUoR,方法3,10,0.1961,19.61
a3c8ab369e2e928ed523,Method_gj1NLb4Jn7URf9K2kQPd,方法4,7,0.1373,13.73
a3c8ab369e2e928ed523,Method_BXr9AIsPQhwNvyGdZL57,方法5,6,0.1176,11.76
06309f4c8785254f4c13,Method_5Q4KoXthUuYz3bvrTDFm,方法1,16,0.254,25.4
06309f4c8785254f4c13,Method_BXr9AIsPQhwNvyGdZL57,方法2,15,0.2381,23.81
